agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTrn-1812_5fb6c8c4d53d55c03445e4b2454ef810,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1816,4685
ToG,WebQTrn-1394_dc71f08a76d71762a0cfd30f11f66535,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1984,3749
ToG,WebQTest-1091_d3301dedbdcb2d171a75be1631e8cec5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1977,3413
ToG,WebQTrn-2444_8fb3f377318c9e61f47779b2c188167b,0,6,3,1,0.6657752138337992,0.8763066202090593,0.4031923098854466,0.7692307692307693,0.4,0.5,3,287,406
ToG,WebQTest-1812_c29807a955ea46fa79cdc9f7aeacba18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,547,912
ToG,WebQTest-397_c7ee26d5c3f80107d7ae5fede489209a,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,554,967
ToG,WebQTrn-2478_3e09b108c3448248556d4c34acae3cf7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,20
ToG,WebQTrn-2057_b64f996ceca972c0d6fea3de2705ce63,1,12,5,1,0.4795042353180441,0.6179049063642764,0.1705378902922872,0.8723404255319149,0.45454545454545453,0.4166666666666667,2,1563,1709
ToG,WebQTest-1348_3bddf705b2a346fbdc2f00e9a02b84f3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1972,5900
ToG,WebQTrn-60_22027d5bb310c0d956b5f22248a6811c,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1168,2547
ToG,WebQTrn-60_0b79f757e511e73c7aca0bb6f6057f2d,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1168,2547
ToG,WebQTest-61_8f0d44a78a2e50f47729db23c5850da0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1975,3300
ToG,WebQTrn-3100_d059b24adec4064377b957ca598769be,0,6,3,1,0.5631644211890824,0.6964604106504907,0.2802587331534987,0.8562753036437247,0.4,0.5,2,1087,2053
ToG,WebQTest-983_b3520a12fe059da8ffda55e381a14f14,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1840,4203
ToG,WebQTest-1560_1bee868ed5551a3cfdba70a720adbc04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,844,1412
ToG,WebQTrn-2570_354fb646be304159441f2497ab0a9c62,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1290,2745
ToG,WebQTest-538_d37989c422fef8a98e7289ca0144159c,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,124
ToG,WebQTrn-465_784f88e61337c424ca3d7be0719e3649,1,12,6,1,0.5220982688057617,0.82456942480204,0.16616335502285892,0.7511305396442568,0.45454545454545453,0.5,3,1664,1795
ToG,WebQTest-54_d14abf7768bdbdaa66897780b56dace1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,60
ToG,WebQTest-1560_e2ff014eae4ff8dbe3cacbb3e4b0002c,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,619,1144
ToG,WebQTest-590_2f40ab1d4ea497555c4c883c92a758b7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,189,371
ToG,WebQTest-54_f0c99f377c8b944364e85b70b9f9b331,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,60
ToG,WebQTest-1091_c2f4807a175372c3e75691b565d1936d,1,15,7,1,0.5126739090491967,0.7934508220187471,0.161791150817926,0.766868932038835,0.42857142857142855,0.4666666666666667,4,1975,3421
ToG,WebQTest-1091_9be8c18e016b713cbb7f7feb6badebc7,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1964,4064
ToG,WebQTrn-1077_83f43b9f4c2707c689543b33efe1d28d,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1983,3809
ToG,WebQTest-1569_4e73509d14bda62590480b655eee8751,1,4,2,1,0.7719493147761921,0.9091964332823299,0.4988366521192243,1.0,0.3333333333333333,0.5,2,1723,1813
ToG,WebQTrn-849_f6e8b7149f2e422640a49beb753be4ef,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1991,3544
ToG,WebQTest-302_f051fbe657aaa023d74839c8e8029bef,1,12,5,1,0.5032179148505963,0.6407744514515944,0.19786501377410468,0.8723404255319149,0.36363636363636365,0.4166666666666667,2,440,556
ToG,WebQTrn-2256_d14abf7768bdbdaa66897780b56dace1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,60
ToG,WebQTrn-2664_513d3d27fdbcf5130896177ea2dd146f,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1953,4148
ToG,WebQTrn-465_02714e184571525b8c510d20f11fc886,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,87
ToG,WebQTest-743_81f7ed541ce951e30c3d90697cb83dec,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1943,5674
ToG,WebQTrn-3535_dfcf84e9ba3b9baef4ee1f2cc51994b6,1,11,5,1,0.5231098099540871,0.6526369476681203,0.2426376166978206,0.8296703296703297,0.4,0.45454545454545453,2,362,657
ToG,WebQTest-996_7c4c41654239ed0a5b99ba5e6481ad5c,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,50
ToG,WebQTest-1012_7ee41dcd5e0ee726e65a46d891982c8f,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1903,3934
ToG,WebQTrn-513_59d4a153f9ac424bfd0d9a39a5704027,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1574,2067
ToG,WebQTrn-484_de764c65ac3c6a870a407dd9cafd0dc9,1,6,3,1,0.5957018380251414,0.6990735469400604,0.3338851069249787,0.8846153846153846,0.4,0.5,2,1958,2284
ToG,WebQTrn-1841_cac535ea48922ba42c75ec7ac67cf454,1,12,5,1,0.41542442002868,0.32523506594185414,0.2454803418139622,0.9448292924294905,0.45454545454545453,0.4166666666666667,2,1984,3375
ToG,WebQTrn-3376_2d06cbcbb5ada96a239eeee425106c28,1,18,7,1,0.5328748645810444,0.7202749009045075,0.1984280489639456,0.8805819357445948,0.35294117647058826,0.3888888888888889,3,1051,2556
ToG,WebQTrn-2319_67d6828a804cdeef38928c85cb93bb03,0,4,2,1,0.7805182294979957,0.9334355044699872,0.4980792857727906,1.0,0.3333333333333333,0.5,2,1305,1525
ToG,WebQTest-1091_31c94b951f3d708ac503327d7979da93,0,6,4,1,0.6370953472226969,0.8632052731576214,0.41885359669071404,0.640198511166253,0.4,0.6666666666666666,3,1979,4047
ToG,WebQTrn-2026_84e5ab7013a2c0dd11f7f61db45df94c,1,16,4,1,0.5039469768089038,0.7205694900148369,0.12733193946347568,0.9639639639639639,0.26666666666666666,0.25,2,1694,2164
ToG,WebQTrn-1812_25c9be422f1472e5cdf7358613ad93cf,1,6,4,1,0.7354295062711064,0.8596229127216491,0.49608368558776167,0.9230769230769231,0.6,0.6666666666666666,3,1840,4599
ToG,WebQTest-1560_61856c62660c382e9579ce72ec422a70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,625,953
ToG,WebQTrn-2834_31c94b951f3d708ac503327d7979da93,0,6,5,1,0.6577473913929266,0.8046139339904893,0.41798334796801456,0.8167420814479638,0.6,0.8333333333333334,3,1979,4047
ToG,WebQTest-1376_b1915c7cd7f743656108611e5095c2e0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1427,2554
ToG,WebQTrn-1077_3c58a650bf56f8c8d0f6931d08bd2598,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,71
ToG,WebQTest-397_ef7c0ef1f2f2ee145c3e9fa70b47ab7d,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1979,2850
ToG,WebQTrn-2057_8a53ef8199d789102fab4d503857c0db,1,4,2,1,0.7526686737728172,0.8573348694316436,0.49882045343463965,1.0,0.3333333333333333,0.5,2,1488,1564
