agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
PoG,WebQTest-212,1,16,8,1,0.6203087433113843,0.9094580331329447,0.28914305882224456,0.7599145453451284,0.4666666666666667,0.5,7,1981,3945
PoG,WebQTest-213,1,22,12,1,0.2597104543249227,0.1378809824315166,0.1755009643359158,0.7359149391298876,0.5238095238095238,0.5454545454545454,2,927,2307
PoG,WebQTest-214,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,899,1807
PoG,WebQTest-215,1,2,2,1,0.8335663959412379,0.9524486411480011,0.6067282634446813,1.0,1.0,1.0,2,1407,3550
PoG,WebQTest-216,1,4,3,1,0.7343809444148156,0.7303182303451812,0.7302359033420771,0.7467532467532468,0.6666666666666666,0.75,2,1393,1549
PoG,WebQTest-217,1,6,4,1,0.4377264948101272,0.488201731390207,0.17051661493298684,0.9032258064516128,0.6,0.6666666666666666,2,1979,4071
PoG,WebQTest-218,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1996,3352
PoG,WebQTest-220,0,2,2,1,0.7916936166920764,0.9565653263593767,0.5043233082706767,1.0,1.0,1.0,2,1995,4154
PoG,WebQTest-221,0,12,5,1,0.4230720338912049,0.4044941036509197,0.20822840354090352,0.8936170212765957,0.36363636363636365,0.4166666666666667,2,728,1234
PoG,WebQTest-222,0,2,2,1,0.28889267658086915,4.8074611797509694e-05,0.5,1.0,1.0,1.0,1,1891,3454
PoG,WebQTest-224,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1934,3937
PoG,WebQTest-225,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,899,2186
PoG,WebQTest-226,1,10,6,1,0.6855729399394705,0.8896882494004795,0.442770360159147,0.7590361445783134,0.5555555555555556,0.6,6,834,1227
PoG,WebQTest-227,1,4,3,1,0.7863538713290034,0.8890901771336553,0.6315463786158586,0.8571428571428572,0.6666666666666666,0.75,3,1656,2910
PoG,WebQTest-231,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1008,1728
PoG,WebQTest-232,1,86,25,1,0.20589951104480902,0.1446741260068945,0.04216648096973539,0.8445362239946983,0.2823529411764706,0.29069767441860467,3,1041,2780
PoG,WebQTest-233,1,20,7,1,0.5997551967571652,0.9141222834667951,0.19944759610119372,0.8888055972013993,0.3157894736842105,0.35,5,1985,3473
PoG,WebQTest-234,1,2,2,1,0.9402030037482003,0.9002234636871507,0.9443409890337264,1.0,1.0,1.0,2,895,1707
PoG,WebQTest-235,0,30,16,1,0.41221991752422965,0.5913571664235397,0.0985659255929526,0.8068444933600523,0.5172413793103449,0.5333333333333333,5,1924,4576
PoG,WebQTest-237,1,24,13,1,0.4219548180176228,0.42208464763623343,0.2187433856398375,0.817312117824972,0.5217391304347826,0.5416666666666666,3,1466,3591
PoG,WebQTest-239,1,2,2,1,0.9380387746418918,0.8754347826086957,0.967498923805424,1.0,1.0,1.0,2,575,1740
PoG,WebQTest-240,1,6,4,1,0.6649649787711682,0.8544065065994583,0.37117910274291027,0.8647642679900743,0.6,0.6666666666666666,3,1912,4722
PoG,WebQTest-241,0,5,4,1,0.5527229517229943,0.5100130246981123,0.3713606557377049,0.9565217391304348,0.75,0.8,2,1220,2649
