agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
PoG,WebQTrn-465_784f88e61337c424ca3d7be0719e3649,0,4,2,1,0.7435710479791928,0.8335336538461537,0.49849006506857674,1.0,0.3333333333333333,0.5,2,1664,1795
PoG,WebQTest-54_d14abf7768bdbdaa66897780b56dace1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,60
PoG,WebQTest-1560_e2ff014eae4ff8dbe3cacbb3e4b0002c,1,4,2,1,0.7245201916561231,0.8006462035541196,0.48311307347528754,1.0,0.3333333333333333,0.5,2,619,1144
PoG,WebQTest-590_2f40ab1d4ea497555c4c883c92a758b7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,189,371
PoG,WebQTest-54_f0c99f377c8b944364e85b70b9f9b331,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,60
PoG,WebQTest-1091_c2f4807a175372c3e75691b565d1936d,1,3,3,1,0.7756870720128622,0.7048331415524997,0.8020921816564374,0.8571428571428572,0.5,1.0,2,1975,3421
PoG,WebQTest-1091_9be8c18e016b713cbb7f7feb6badebc7,1,14,7,1,0.2873218993093117,0.23966751080010604,0.1578566288005311,0.6473274241203331,0.38461538461538464,0.5,2,1964,4064
PoG,WebQTrn-1077_83f43b9f4c2707c689543b33efe1d28d,1,4,2,1,0.2882847331926058,4.034291477559258e-05,0.4977162753634904,1.0,0.3333333333333333,0.5,1,1983,3809
PoG,WebQTest-1569_4e73509d14bda62590480b655eee8751,1,4,2,1,0.7719493147761921,0.9091964332823299,0.4988366521192243,1.0,0.3333333333333333,0.5,2,1723,1813
PoG,WebQTrn-849_f6e8b7149f2e422640a49beb753be4ef,1,8,6,1,0.5188822571060059,0.8713756025420386,0.13775889441315708,0.7536963577353046,0.5714285714285714,0.75,4,1991,3544
PoG,WebQTest-302_f051fbe657aaa023d74839c8e8029bef,1,2,2,1,0.9269807219315547,0.834090909090909,0.9856749311294766,1.0,1.0,1.0,2,440,556
PoG,WebQTrn-2256_d14abf7768bdbdaa66897780b56dace1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,60
PoG,WebQTrn-2664_513d3d27fdbcf5130896177ea2dd146f,1,4,2,1,0.7883279436916888,0.9600409626216077,0.4938138649569225,1.0,0.3333333333333333,0.5,2,1953,4148
PoG,WebQTrn-465_02714e184571525b8c510d20f11fc886,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,87
PoG,WebQTest-743_81f7ed541ce951e30c3d90697cb83dec,0,10,6,1,0.4438791838419913,0.44178147684272046,0.25094544940644437,0.8103270223752153,0.4444444444444444,0.6,2,1943,5674
PoG,WebQTrn-3535_dfcf84e9ba3b9baef4ee1f2cc51994b6,1,9,4,1,0.19948044272214488,0.0022099447513812148,0.24455187231430328,0.8727272727272728,0.375,0.4444444444444444,1,362,657
PoG,WebQTest-996_7c4c41654239ed0a5b99ba5e6481ad5c,1,2,2,1,0.8796832044931825,0.81,0.8777777777777778,1.0,1.0,1.0,2,40,50
PoG,WebQTest-1012_7ee41dcd5e0ee726e65a46d891982c8f,0,8,5,1,0.680775035135779,0.9223558213259895,0.3929344372842162,0.7852639873916469,0.42857142857142855,0.625,4,1903,3934
PoG,WebQTrn-513_59d4a153f9ac424bfd0d9a39a5704027,0,6,4,1,0.5658487533986785,0.5438922056680151,0.3938011315492975,0.9032258064516129,0.6,0.6666666666666666,2,1574,2067
PoG,WebQTrn-484_de764c65ac3c6a870a407dd9cafd0dc9,1,2,2,1,0.9788916615247656,0.9500510725229826,0.9971864750139555,1.0,1.0,1.0,2,1958,2284
PoG,WebQTrn-1841_cac535ea48922ba42c75ec7ac67cf454,1,12,8,1,0.5644461325661728,0.643846968983759,0.3238808147397378,0.8548788996312169,0.6363636363636364,0.6666666666666666,4,1984,3375
PoG,WebQTrn-3376_2d06cbcbb5ada96a239eeee425106c28,1,24,9,1,0.4453729937452825,0.4803275806772191,0.18180236495270216,0.9285714285714286,0.34782608695652173,0.375,2,1051,2556
PoG,WebQTrn-2319_67d6828a804cdeef38928c85cb93bb03,0,2,2,1,0.9717720016858354,0.9334355044699872,0.9961585715455812,1.0,1.0,1.0,2,1305,1525
