agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-127,1,6,4,1,0.7599973472617025,0.9093745568004538,0.5768494083919201,0.806451612903226,0.6,0.6666666666666666,4,1282,2817
ToG,WebQTest-128,1,17,7,1,0.4149514061943077,0.48839729836150797,0.1496422020718696,0.8407632556568727,0.5,0.4117647058823529,2,138,165
ToG,WebQTest-129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1410,2920
ToG,WebQTest-131,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1934,5198
ToG,WebQTest-132,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,881,2112
ToG,WebQTest-133,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1460,3589
ToG,WebQTest-134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1967,4600
ToG,WebQTest-138,0,6,4,1,0.5687424358127525,0.8321813038674023,0.20063360187982546,0.8647642679900744,0.6,0.6666666666666666,3,1986,3834
ToG,WebQTest-139,0,6,4,1,0.56457787057337,0.5664333626692241,0.3694605009633911,0.903225806451613,0.6,0.6666666666666666,2,173,227
ToG,WebQTest-141,1,12,6,1,0.5981842298792622,0.8359311517454645,0.3195647398337823,0.7046019164793564,0.5454545454545454,0.5,4,757,2028
ToG,WebQTest-142,1,12,7,1,0.579856467574335,0.8337153444682731,0.22990092121185823,0.8349066723878995,0.5454545454545454,0.5833333333333334,4,196,236
ToG,WebQTest-145,0,6,4,1,0.7416750985444959,0.9584205020920501,0.4904127572799121,0.8064516129032258,0.6,0.6666666666666666,4,1912,4722
ToG,WebQTest-146,1,10,5,1,0.494768589179144,0.795826563333762,0.10770913429669893,0.8589189189189189,0.4444444444444444,0.5,3,1985,3252
ToG,WebQTest-147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1862,4994
ToG,WebQTest-149,1,12,3,1,0.5352762422262529,0.9565871855843278,0.08628347363921875,0.903225806451613,0.18181818181818182,0.25,3,1993,4652
ToG,WebQTest-150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1975,4188
ToG,WebQTest-153,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1836,3000
ToG,WebQTest-154,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1395,3954
ToG,WebQTest-155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1546,3495
ToG,WebQTest-156,1,6,3,1,0.6531947064440393,0.9615965312996013,0.252199888070387,0.9230769230769231,0.4,0.5,3,1987,4188
ToG,WebQTest-157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,359
ToG,WebQTest-159,0,6,4,1,0.5472525728204183,0.467866653162317,0.4264710113652712,0.9032258064516129,0.6,0.6666666666666666,2,1655,2854
ToG,WebQTest-160,0,6,3,1,0.6999542167857019,0.9335548172757475,0.43516864979834263,0.7692307692307694,0.4,0.5,3,903,1261
ToG,WebQTest-161,1,17,5,1,0.5230497764663684,0.7142911275908865,0.18450434713913919,0.8822463768115942,0.25,0.29411764705882354,3,1031,1544
ToG,WebQTest-162,1,6,3,1,0.5332784346372698,0.699072619285758,0.18532222097644227,0.9615384615384616,0.4,0.5,2,1982,4638
ToG,WebQTest-163,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1320,2523
ToG,WebQTest-164,0,6,4,1,0.692159879787147,0.8701330884477042,0.4582776292335116,0.7878411910669976,0.6,0.6666666666666666,3,1496,3100
ToG,WebQTest-165,1,18,7,1,0.18075802296917337,0.0016286644951140057,0.18323078779104837,0.886138613861386,0.4117647058823529,0.3888888888888889,1,614,895
ToG,WebQTest-166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1695,3843
ToG,WebQTest-167,1,11,7,1,0.5859138623789072,0.9214980054661914,0.20297716697103826,0.8012820512820513,0.6,0.6363636363636364,5,1068,2459
ToG,WebQTest-168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1889,3462
ToG,WebQTest-169,0,15,6,1,0.4526572616278323,0.6890950671625459,0.08678664379317318,0.9035839160839161,0.35714285714285715,0.4,3,1991,4661
ToG,WebQTest-170,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1144,2748
ToG,WebQTest-171,1,6,3,1,0.6853515235630726,0.9096567333081855,0.34696700256866236,0.923076923076923,0.4,0.5,3,482,803
ToG,WebQTest-172,1,12,7,1,0.4543224151094249,0.4943253260376609,0.2367022992956448,0.7922361946418808,0.5454545454545454,0.5833333333333334,3,524,688
ToG,WebQTest-173,0,4,3,1,0.6898489345013828,0.7426125951545539,0.4898621341751689,0.9285714285714286,0.6666666666666666,0.75,2,1987,2779
