agent,qid,hits1,traj_len,n_unique,explored,AGEE,S,I,E,redundancy,usr,n_unique_comms,n_nodes,n_edges
ToG,WebQTest-155,0,6,4,1,0.5831552937738816,0.8381837148647713,0.2515323723279739,0.7878411910669976,0.6,0.6666666666666666,3,1546,3495
ToG,WebQTest-156,1,12,5,1,0.5186526081008842,0.7658635214608936,0.16064045359879872,0.8452299245024024,0.45454545454545453,0.4166666666666667,3,1987,4188
ToG,WebQTest-157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,240,359
ToG,WebQTest-159,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1655,2854
ToG,WebQTest-160,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,903,1261
ToG,WebQTest-161,1,12,7,1,0.5900356459664189,0.7629780351709069,0.2865033638235435,0.8567523236741389,0.5454545454545454,0.5833333333333334,3,1031,1544
ToG,WebQTest-162,1,12,7,1,0.2960585440684204,0.2350437884781294,0.11101664648166498,0.8728813559322034,0.5454545454545454,0.5833333333333334,2,1982,4638
ToG,WebQTest-163,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1320,2523
ToG,WebQTest-164,1,12,6,1,0.5397232854345428,0.713908260572488,0.2491165329768271,0.7885137172143504,0.45454545454545453,0.5,3,1496,3100
ToG,WebQTest-165,1,12,6,1,0.4073843777332527,0.3418128340425623,0.22596820676058746,0.9065420560747665,0.45454545454545453,0.5,2,614,895
ToG,WebQTest-166,1,12,7,1,0.20014015443283723,0.00020648967551622436,0.24658308751229108,0.8728813559322033,0.5454545454545454,0.5833333333333334,1,1695,3843
ToG,WebQTest-167,1,6,3,1,0.6964630632504273,0.9413417052214144,0.3472924469413233,0.923076923076923,0.4,0.5,3,1068,2459
ToG,WebQTest-168,1,12,6,1,0.5712557209573275,0.7091069452678476,0.2810986993118843,0.8717214350316551,0.45454545454545453,0.5,3,1889,3462
ToG,WebQTest-169,1,6,4,1,0.4660408722318593,0.46785033805247983,0.24003850661309226,0.9032258064516128,0.6,0.6666666666666666,2,1991,4661
ToG,WebQTest-170,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1144,2748
ToG,WebQTest-171,1,6,4,1,0.660333067299049,0.8740538102710934,0.34696700256866236,0.8647642679900744,0.6,0.6666666666666666,3,482,803
ToG,WebQTest-172,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,524,688
ToG,WebQTest-173,1,6,4,1,0.7385209336520038,0.8643001826667697,0.5308982063820377,0.8647642679900746,0.6,0.6666666666666666,3,1987,2779
ToG,WebQTest-174,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,486,692
ToG,WebQTest-175,1,12,6,1,0.6051686577089753,0.8756281141302354,0.24475378287762758,0.849875783745416,0.45454545454545453,0.5,4,541,781
ToG,WebQTest-176,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,554,984
ToG,WebQTest-177,1,6,4,1,0.6892855341973914,0.8527379615335903,0.42575704524233937,0.8647642679900746,0.6,0.6666666666666666,3,1904,3733
ToG,WebQTest-178,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1417,3236
ToG,WebQTest-179,1,6,3,1,0.5675733180782006,0.6938583443744731,0.37708253292634836,0.6740890688259109,0.4,0.5,2,1908,4552
ToG,WebQTest-180,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1958,3974
ToG,WebQTest-181,1,6,4,1,0.41563854270002015,0.4847346871519482,0.16666666666666666,0.797962648556876,0.6,0.6666666666666666,2,1999,2980
ToG,WebQTest-182,0,6,4,1,0.5632623145077733,0.5099476377474794,0.5383120825743777,0.6926994906621392,0.6,0.6666666666666666,2,1647,3016
ToG,WebQTest-184,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1023,1427
ToG,WebQTest-185,1,6,3,1,0.5211062411620252,0.6690106032016345,0.18259614467029295,0.9615384615384615,0.4,0.5,2,1996,4354
ToG,WebQTest-186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1993,4484
ToG,WebQTest-187,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1496,3100
ToG,WebQTest-188,1,11,4,1,0.6071945449488817,0.8650902137018309,0.250247668997669,0.8619215291750503,0.3,0.36363636363636365,3,480,698
ToG,WebQTest-189,0,6,4,1,0.5832593049476491,0.9697578191554096,0.1723492716949302,0.806451612903226,0.6,0.6666666666666666,4,1992,3420
ToG,WebQTest-190,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1695,3843
ToG,WebQTest-191,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,382,686
ToG,WebQTest-193,1,12,5,1,0.5236126396318365,0.7446241398119741,0.18740171703004804,0.8239533287577212,0.36363636363636365,0.4166666666666667,3,682,1020
ToG,WebQTest-194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1893,3808
ToG,WebQTest-195,1,6,4,1,0.5795260498812281,0.6734792727582096,0.3117067704647323,0.903225806451613,0.6,0.6666666666666666,2,1570,4684
ToG,WebQTest-196,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1903,3866
ToG,WebQTest-197,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1976,4192
